2835		34		6		
2838		33		6		
2839		33		6		
2840		33		6		
2841		33		6		
2842		33		6		
2843		33		6		
2844		33		6		
2845		33		6		
2846		33		6		
2847		33		6		
2848		33		6		
2849		33		6		
2850		33		6		
2851		33		6		
2852		33		6		
2853		33		6		
2854		33		6		
2855		33		6		
2856		33		6		
2856		34		6		
2857		33		6		
2857		34		6		
2858		33		6		
2858		34		6		
2859		33		6		
2859		34		6		
2860		33		6		
2860		34		6		
2861		33		6		
2861		34		6		
2862		33		6		
2862		34		6		
2863		33		6		
2863		34		6		
2864		33		6		
2864		34		6		
2865		34		6		
2866		34		6		
2867		34		6		
2868		34		6		
2869		34		6		
2870		35		6		
2871		33		6		
2871		35		6		
2872		33		6		
2872		35		6		
2873		33		6		
2873		35		6		
2874		33		6		
2874		35		6		
2875		33		6		
2876		33		6		
2877		33		6		
2878		33		6		
2879		33		6		
2880		33		6		
2881		33		6		
2882		33		6		
2883		33		6		
2884		33		6		
2885		33		6		
2886		33		6		
2887		33		6		
2888		33		6		
2889		33		6		
2890		33		6		
2890		34		6		
2891		33		6		
2891		34		6		
2892		33		6		
2892		34		6		
2893		33		6		
2893		34		6		
2894		33		6		
2894		34		6		
2895		33		6		
2895		34		6		
2896		33		6		
2896		34		6		
2897		33		6		
2897		34		6		
2898		34		6		
2899		34		6		
2900		34		6		
2901		34		6		
2902		34		6		
2903		34		6		
2904		33		6		
2905		33		6		
2905		35		6		
2906		33		6		
2906		35		6		
2907		33		6		
2907		35		6		
2908		33		6		
2908		35		6		
2909		33		6		
2909		35		6		
2910		33		6		
2911		33		6		
2912		33		6		
2913		33		6		
2914		33		6		
2915		33		6		
2916		33		6		
2917		33		6		
2918		33		6		
2919		33		6		
2920		33		6		
2921		33		6		
2922		33		6		
2923		33		6		
2924		33		6		
2924		34		6		
2925		33		6		
2925		34		6		
2926		33		6		
2926		34		6		
2927		33		6		
2927		34		6		
2928		33		6		
2928		34		6		
2929		33		6		
2929		34		6		
2930		33		6		
2930		34		6		
2931		34		6		
2932		34		6		
2933		34		6		
2934		34		6		
2935		34		6		
2936		34		6		
2937		33		6		
2937		34		6		
2938		33		6		
2939		33		6		
2940		33		6		
2940		35		6		
2941		33		6		
2941		35		6		
2942		33		6		
2942		35		6		
2943		33		6		
2943		35		6		
2944		33		6		
2944		35		6		
2945		33		6		
2946		33		6		
2947		33		6		
2948		33		6		
2949		33		6		
2950		33		6		
2951		33		6		
2952		33		6		
2953		33		6		
2954		33		6		
2955		33		6		
2956		33		6		
2957		33		6		
2958		33		6		
2958		34		6		
2959		33		6		
2959		34		6		
2960		33		6		
2960		34		6		
2961		33		6		
2961		34		6		
2962		33		6		
2962		34		6		
2963		33		6		
2963		34		6		
2964		34		6		
2965		34		6		
2966		34		6		
2967		34		6		
2968		34		6		
2969		34		6		
2970		33		6		
2970		34		6		
2971		33		6		
2971		34		6		
2972		33		6		
2973		33		6		
2974		33		6		
2975		33		6		
2975		35		6		
2976		33		6		
2976		35		6		
2977		33		6		
2977		35		6		
2978		33		6		
2978		35		6		
2979		33		6		
2979		35		6		
2980		33		6		
2981		33		6		
2982		33		6		
2983		33		6		
2984		33		6		
2985		33		6		
2986		33		6		
2987		33		6		
2988		33		6		
2989		33		6		
2990		33		6		
2991		33		6		
2992		33		6		
2992		34		6		
2993		33		6		
2993		34		6		
2994		33		6		
2994		34		6		
2995		33		6		
2995		34		6		
2996		33		6		
2996		34		6		
2997		34		6		
2998		34		6		
2999		34		6		
3000		34		6		
3001		34		6		
3002		34		6		
3003		33		6		
3003		34		6		
3004		33		6		
3004		34		6		
3005		33		6		
3005		34		6		
3006		33		6		
3006		34		6		
3007		33		6		
3007		34		6		
3008		33		6		
3009		33		6		
3010		33		6		
3010		35		6		
3011		33		6		
3011		35		6		
3012		33		6		
3012		35		6		
3013		33		6		
3013		35		6		
3014		33		6		
3014		35		6		
3015		33		6		
3016		33		6		
3017		33		6		
3018		33		6		
3019		33		6		
3020		33		6		
3021		33		6		
3022		33		6		
3023		33		6		
3024		33		6		
3025		33		6		
3026		33		6		
3026		34		6		
3027		33		6		
3027		34		6		
3028		33		6		
3028		34		6		
3029		33		6		
3029		34		6		
3030		34		6		
3031		34		6		
3032		34		6		
3033		34		6		
3034		34		6		
3035		34		6		
3036		33		6		
3036		34		6		
3037		33		6		
3037		34		6		
3038		33		6		
3038		34		6		
3039		33		6		
3039		34		6		
3040		33		6		
3040		34		6		
3041		33		6		
3041		34		6		
3042		33		6		
3042		34		6		
3043		33		6		
3043		34		6		
3044		33		6		
3044		34		6		
3045		33		6		
3045		34		6		
3045		35		6		
3046		33		6		
3046		34		6		
3046		35		6		
3047		33		6		
3047		34		6		
3047		35		6		
3048		33		6		
3048		35		6		
3049		33		6		
3049		35		6		
3050		33		6		
3051		33		6		
3052		33		6		
3053		33		6		
3054		33		6		
3055		33		6		
3056		33		6		
3057		33		6		
3058		33		6		
3059		33		6		
3060		33		6		
3060		34		6		
3061		33		6		
3061		34		6		
3062		33		6		
3062		34		6		
3063		34		6		
3064		34		6		
3065		34		6		
3066		34		6		
3067		34		6		
3068		34		6		
3069		33		6		
3069		34		6		
3070		33		6		
3070		34		6		
3071		33		6		
3071		34		6		
3072		33		6		
3072		34		6		
3073		33		6		
3073		34		6		
3074		33		6		
3074		34		6		
3075		33		6		
3075		34		6		
3076		33		6		
3076		34		6		
3077		33		6		
3077		34		6		
3078		33		6		
3078		34		6		
3079		33		6		
3079		34		6		
3080		33		6		
3080		34		6		
3080		35		6		
3081		33		6		
3081		34		6		
3081		35		6		
3082		33		6		
3082		35		6		
3083		33		6		
3083		35		6		
3084		33		6		
3084		35		6		
3085		33		6		
3086		33		6		
3087		33		6		
3088		33		6		
3089		33		6		
3090		33		6		
3091		33		6		
3092		33		6		
3093		33		6		
3094		33		6		
3094		34		6		
3095		33		6		
3095		34		6		
3096		34		6		
3097		34		6		
3098		34		6		
3099		34		6		
3100		34		6		
3101		34		6		
3102		33		6		
3102		34		6		
3103		33		6		
3103		34		6		
3104		33		6		
3104		34		6		
3105		33		6		
3105		34		6		
3106		33		6		
3106		34		6		
3107		33		6		
3107		34		6		
3108		33		6		
3108		34		6		
3109		33		6		
3109		34		6		
3110		33		6		
3110		34		6		
3111		33		6		
3111		34		6		
3112		33		6		
3112		34		6		
3113		33		6		
3113		34		6		
3114		33		6		
3114		34		6		
3115		33		6		
3115		34		6		
3115		35		6		
3116		33		6		
3116		35		6		
3117		33		6		
3117		35		6		
3118		33		6		
3118		35		6		
3119		33		6		
3119		35		6		
3120		33		6		
3121		33		6		
3122		33		6		
3123		33		6		
3124		33		6		
3125		33		6		
3126		33		6		
3127		33		6		
3128		33		6		
3128		34		6		
3129		34		6		
3130		34		6		
3131		34		6		
3132		34		6		
3133		34		6		
3134		34		6		
3135		33		6		
3135		34		6		
3136		33		6		
3136		34		6		
3137		33		6		
3137		34		6		
3138		33		6		
3138		34		6		
3139		33		6		
3139		34		6		
3140		33		6		
3140		34		6		
3141		33		6		
3141		34		6		
3142		33		6		
3142		34		6		
3143		33		6		
3143		34		6		
3144		33		6		
3144		34		6		
3145		33		6		
3145		34		6		
3146		33		6		
3146		34		6		
3147		33		6		
3147		34		6		
3148		33		6		
3148		34		6		
3149		33		6		
3149		34		6		
3150		33		6		
3150		35		6		
3151		33		6		
3151		35		6		
3152		33		6		
3152		35		6		
3153		33		6		
3153		35		6		
3154		33		6		
3154		35		6		
3155		33		6		
3156		33		6		
3157		33		6		
3158		33		6		
3159		33		6		
3160		33		6		
3161		33		6		
3162		34		6		
3163		34		6		
3164		34		6		
3165		34		6		
3166		34		6		
3167		34		6		
3168		33		6		
3168		34		6		
3169		33		6		
3169		34		6		
3170		33		6		
3170		34		6		
3171		33		6		
3171		34		6		
3172		33		6		
3172		34		6		
3173		33		6		
3173		34		6		
3174		33		6		
3174		34		6		
3175		33		6		
3175		34		6		
3176		33		6		
3176		34		6		
3177		33		6		
3177		34		6		
3178		33		6		
3178		34		6		
3179		33		6		
3179		34		6		
3180		33		6		
3180		34		6		
3181		33		6		
3181		34		6		
3182		33		6		
3182		34		6		
3183		33		6		
3183		34		6		
3184		33		6		
3185		33		6		
3185		35		6		
3186		33		6		
3186		35		6		
3187		33		6		
3187		35		6		
3188		33		6		
3188		35		6		
3189		33		6		
3189		35		6		
3190		33		6		
3191		33		6		
3192		33		6		
3193		33		6		
3194		33		6		
3196		34		6		
3197		34		6		
3198		34		6		
3199		34		6		
3200		34		6		
3201		33		6		
3201		34		6		
3202		33		6		
3202		34		6		
3203		33		6		
3203		34		6		
3204		33		6		
3204		34		6		
3205		33		6		
3205		34		6		
3206		33		6		
3206		34		6		
3207		33		6		
3207		34		6		
3208		33		6		
3208		34		6		
3209		33		6		
3209		34		6		
3210		33		6		
3210		34		6		
3211		33		6		
3211		34		6		
3212		33		6		
3212		34		6		
3213		33		6		
3213		34		6		
3214		33		6		
3214		34		6		
3215		33		6		
3215		34		6		
3216		33		6		
3216		34		6		
3217		33		6		
3217		34		6		
3218		33		6		
3219		33		6		
3220		33		6		
3220		35		6		
3221		33		6		
3221		35		6		
3222		33		6		
3222		35		6		
3223		33		6		
3223		35		6		
3224		33		6		
3224		35		6		
3225		33		6		
3226		33		6		
3227		33		6		
3230		34		6		
3231		34		6		
3232		34		6		
3233		34		6		
3234		33		6		
3234		34		6		
3235		33		6		
3235		34		6		
3236		33		6		
3236		34		6		
3237		33		6		
3237		34		6		
3238		33		6		
3238		34		6		
3239		33		6		
3239		34		6		
3240		33		6		
3240		34		6		
3241		33		6		
3241		34		6		
3242		33		6		
3242		34		6		
3243		33		6		
3243		34		6		
3244		33		6		
3244		34		6		
3245		33		6		
3245		34		6		
3246		33		6		
3246		34		6		
3247		33		6		
3247		34		6		
3248		33		6		
3248		34		6		
3249		33		6		
3249		34		6		
3250		33		6		
3250		34		6		
3251		33		6		
3251		34		6		
3252		33		6		
3253		33		6		
3254		33		6		
3255		33		6		
3255		35		6		
3256		33		6		
3256		35		6		
3257		33		6		
3257		35		6		
3258		33		6		
3258		35		6		
3259		33		6		
3259		35		6		
3260		33		6		
3264		34		6		
3265		34		6		
3266		34		6		
3267		33		6		
3267		34		6		
3268		33		6		
3268		34		6		
3269		33		6		
3269		34		6		
3270		33		6		
3270		34		6		
3271		33		6		
3271		34		6		
3272		33		6		
3272		34		6		
3273		33		6		
3273		34		6		
3274		33		6		
3274		34		6		
3275		33		6		
3275		34		6		
3276		33		6		
3276		34		6		
3277		33		6		
3277		34		6		
3278		33		6		
3278		34		6		
3279		33		6		
3279		34		6		
3280		33		6		
3280		34		6		
3281		33		6		
3281		34		6		
3282		33		6		
3282		34		6		
3283		33		6		
3283		34		6		
3284		33		6		
3284		34		6		
3285		33		6		
3285		34		6		
3286		33		6		
3287		33		6		
3288		33		6		
3289		33		6		
3290		33		6		
3290		35		6		
3291		33		6		
3291		35		6		
3292		33		6		
3292		35		6		
3293		33		6		
3293		35		6		
3294		35		6		
3298		34		6		
3299		34		6		
3300		33		6		
3300		34		6		
3301		33		6		
3301		34		6		
3302		33		6		
3302		34		6		
3303		33		6		
3303		34		6		
3304		33		6		
3304		34		6		
3305		33		6		
3305		34		6		
3306		33		6		
3306		34		6		
3307		33		6		
3307		34		6		
3308		33		6		
3308		34		6		
3309		33		6		
3309		34		6		
3310		33		6		
3310		34		6		
3311		33		6		
3311		34		6		
3312		33		6		
3312		34		6		
3313		33		6		
3313		34		6		
3314		33		6		
3314		34		6		
3315		33		6		
3315		34		6		
3316		33		6		
3316		34		6		
3317		33		6		
3317		34		6		
3318		33		6		
3318		34		6		
3319		33		6		
3319		34		6		
3320		33		6		
3321		33		6		
3322		33		6		
3323		33		6		
3324		33		6		
3325		33		6		
3325		35		6		
3326		33		6		
3326		35		6		
3327		33		6		
3327		35		6		
3328		35		6		
3329		35		6		
3332		34		6		
3333		33		6		
3333		34		6		
3334		33		6		
3334		34		6		
3335		33		6		
3335		34		6		
3336		33		6		
3336		34		6		
3337		33		6		
3337		34		6		
3338		33		6		
3338		34		6		
3339		33		6		
3339		34		6		
3340		33		6		
3340		34		6		
3341		33		6		
3341		34		6		
3342		33		6		
3342		34		6		
3343		33		6		
3343		34		6		
3344		33		6		
3344		34		6		
3345		33		6		
3345		34		6		
3346		33		6		
3346		34		6		
3347		33		6		
3347		34		6		
3348		33		6		
3348		34		6		
3349		33		6		
3349		34		6		
3350		33		6		
3350		34		6		
3351		33		6		
3351		34		6		
3352		33		6		
3352		34		6		
3353		33		6		
3353		34		6		
3354		33		6		
3355		33		6		
3356		33		6		
3357		33		6		
3358		33		6		
3359		33		6		
3360		33		6		
3360		35		6		
3361		33		6		
3361		35		6		
3362		35		6		
3363		35		6		
3364		35		6		
3366		33		6		
3366		34		6		
3367		33		6		
3367		34		6		
3368		33		6		
3368		34		6		
3369		33		6		
3369		34		6		
3370		33		6		
3370		34		6		
3371		33		6		
3371		34		6		
3372		33		6		
3372		34		6		
3373		33		6		
3373		34		6		
3374		33		6		
3374		34		6		
3375		33		6		
3375		34		6		
3376		33		6		
3376		34		6		
3377		33		6		
3377		34		6		
3378		33		6		
3378		34		6		
3379		33		6		
3379		34		6		
3380		33		6		
3380		34		6		
3381		33		6		
3381		34		6		
3382		33		6		
3382		34		6		
3383		33		6		
3383		34		6		
3384		33		6		
3384		34		6		
3385		33		6		
3385		34		6		
3386		33		6		
3386		34		6		
3387		33		6		
3387		34		6		
3388		33		6		
3389		33		6		
3390		33		6		
3391		33		6		
3392		33		6		
3393		33		6		
3394		33		6		
3395		35		6		
3396		35		6		
3397		35		6		
3398		35		6		
3399		33		6		
3399		35		6		
3400		33		6		
3400		34		6		
3401		33		6		
3401		34		6		
3402		33		6		
3402		34		6		
3403		33		6		
3403		34		6		
3404		33		6		
3404		34		6		
3405		33		6		
3405		34		6		
3406		33		6		
3406		34		6		
3407		33		6		
3407		34		6		
3408		33		6		
3408		34		6		
3409		33		6		
3409		34		6		
3410		33		6		
3410		34		6		
3411		33		6		
3411		34		6		
3412		33		6		
3412		34		6		
3413		33		6		
3413		34		6		
3414		33		6		
3414		34		6		
3415		33		6		
3415		34		6		
3416		33		6		
3416		34		6		
3417		33		6		
3417		34		6		
3418		33		6		
3418		34		6		
3419		33		6		
3419		34		6		
3420		33		6		
3420		34		6		
3421		33		6		
3421		34		6		
3422		33		6		
3423		33		6		
3424		33		6		
3425		33		6		
3426		33		6		
3427		33		6		
3430		35		6		
3431		35		6		
3432		33		6		
3432		35		6		
3433		33		6		
3433		35		6		
3434		33		6		
3434		34		6		
3434		35		6		
3435		33		6		
3435		34		6		
3435		35		6		
3436		33		6		
3436		34		6		
3436		35		6		
3437		33		6		
3437		34		6		
3437		35		6		
3438		33		6		
3438		34		6		
3438		35		6		
3439		33		6		
3439		34		6		
3439		35		6		
3440		33		6		
3440		34		6		
3440		35		6		
3441		33		6		
3441		34		6		
3441		35		6		
3442		33		6		
3442		34		6		
3442		35		6		
3443		33		6		
3443		34		6		
3443		35		6		
3444		33		6		
3444		34		6		
3444		35		6		
3445		33		6		
3445		34		6		
3445		35		6		
3446		33		6		
3446		34		6		
3446		35		6		
3447		33		6		
3447		34		6		
3448		33		6		
3448		34		6		
3449		33		6		
3449		34		6		
3450		33		6		
3450		34		6		
3451		33		6		
3451		34		6		
3452		33		6		
3452		34		6		
3453		33		6		
3453		34		6		
3454		33		6		
3454		34		6		
3455		33		6		
3455		34		6		
3456		33		6		
3457		33		6		
3458		33		6		
3459		33		6		
3460		33		6		
3465		33		6		
3465		35		6		
3466		33		6		
3466		35		6		
3467		33		6		
3467		35		6		
3468		33		6		
3468		34		6		
3468		35		6		
3469		33		6		
3469		34		6		
3469		35		6		
3470		33		6		
3470		34		6		
3470		35		6		
3471		33		6		
3471		34		6		
3471		35		6		
3472		33		6		
3472		34		6		
3472		35		6		
3473		33		6		
3473		34		6		
3473		35		6		
3474		33		6		
3474		34		6		
3474		35		6		
3475		33		6		
3475		34		6		
3475		35		6		
3476		33		6		
3476		34		6		
3476		35		6		
3477		33		6		
3477		34		6		
3477		35		6		
3478		33		6		
3478		34		6		
3478		35		6		
3479		33		6		
3479		34		6		
3479		35		6		
3480		33		6		
3480		34		6		
3480		35		6		
3481		33		6		
3481		34		6		
3481		35		6		
3482		33		6		
3482		34		6		
3483		33		6		
3483		34		6		
3484		33		6		
3484		34		6		
3485		33		6		
3485		34		6		
3486		33		6		
3486		34		6		
3487		33		6		
3487		34		6		
3488		33		6		
3488		34		6		
3489		33		6		
3489		34		6		
3490		33		6		
3491		33		6		
3492		33		6		
3493		33		6		
3498		33		6		
3499		33		6		
3500		33		6		
3500		35		6		
3501		33		6		
3501		35		6		
3502		33		6		
3502		34		6		
3502		35		6		
3503		33		6		
3503		34		6		
3503		35		6		
3504		33		6		
3504		34		6		
3504		35		6		
3505		33		6		
3505		34		6		
3505		35		6		
3506		33		6		
3506		34		6		
3506		35		6		
3507		33		6		
3507		34		6		
3507		35		6		
3508		33		6		
3508		34		6		
3508		35		6		
3509		33		6		
3509		34		6		
3509		35		6		
3510		33		6		
3510		34		6		
3510		35		6		
3511		33		6		
3511		34		6		
3511		35		6		
3512		33		6		
3512		34		6		
3512		35		6		
3513		33		6		
3513		34		6		
3513		35		6		
3514		33		6		
3514		34		6		
3514		35		6		
3515		33		6		
3515		34		6		
3515		35		6		
3516		33		6		
3516		34		6		
3516		35		6		
3517		33		6		
3517		34		6		
3518		33		6		
3518		34		6		
3519		33		6		
3519		34		6		
3520		33		6		
3520		34		6		
3521		33		6		
3521		34		6		
3522		33		6		
3522		34		6		
3523		33		6		
3523		34		6		
3524		33		6		
3525		33		6		
3526		33		6		
3531		33		6		
3532		33		6		
3533		33		6		
3534		33		6		
3535		33		6		
3535		35		6		
3536		33		6		
3536		34		6		
3536		35		6		
3537		33		6		
3537		34		6		
3537		35		6		
3538		33		6		
3538		34		6		
3538		35		6		
3539		33		6		
3539		34		6		
3539		35		6		
3540		33		6		
3540		34		6		
3540		35		6		
3541		33		6		
3541		34		6		
3541		35		6		
3542		33		6		
3542		34		6		
3542		35		6		
3543		33		6		
3543		34		6		
3543		35		6		
3544		33		6		
3544		34		6		
3544		35		6		
3545		33		6		
3545		34		6		
3545		35		6		
3546		33		6		
3546		34		6		
3546		35		6		
3547		33		6		
3547		34		6		
3547		35		6		
3548		33		6		
3548		34		6		
3548		35		6		
3549		33		6		
3549		34		6		
3549		35		6		
3550		33		6		
3550		34		6		
3550		35		6		
3551		33		6		
3551		34		6		
3551		35		6		
3552		33		6		
3552		34		6		
3553		33		6		
3553		34		6		
3554		33		6		
3554		34		6		
3555		33		6		
3555		34		6		
3556		33		6		
3556		34		6		
3557		33		6		
3557		34		6		
3558		33		6		
3559		33		6		
3564		33		6		
3565		33		6		
3566		33		6		
3567		33		6		
3568		33		6		
3569		33		6		
3570		33		6		
3570		34		6		
3570		35		6		
3571		33		6		
3571		34		6		
3571		35		6		
3572		33		6		
3572		34		6		
3572		35		6		
3573		33		6		
3573		34		6		
3573		35		6		
3574		33		6		
3574		34		6		
3574		35		6		
3575		33		6		
3575		34		6		
3575		35		6		
3576		33		6		
3576		34		6		
3576		35		6		
3577		33		6		
3577		34		6		
3577		35		6		
3578		33		6		
3578		34		6		
3578		35		6		
3579		33		6		
3579		34		6		
3579		35		6		
3580		33		6		
3580		34		6		
3580		35		6		
3581		33		6		
3581		34		6		
3581		35		6		
3582		33		6		
3582		34		6		
3582		35		6		
3583		33		6		
3583		34		6		
3583		35		6		
3584		33		6		
3584		34		6		
3584		35		6		
3585		33		6		
3585		34		6		
3585		35		6		
3586		33		6		
3586		34		6		
3586		35		6		
3587		33		6		
3587		34		6		
3588		33		6		
3588		34		6		
3589		33		6		
3589		34		6		
3590		33		6		
3590		34		6		
3591		33		6		
3591		34		6		
3592		33		6		
3597		33		6		
3598		33		6		
3599		33		6		
3600		33		6		
3601		33		6		
3602		33		6		
3603		33		6		
3604		33		6		
3604		34		6		
3605		33		6		
3605		34		6		
3605		35		6		
3606		33		6		
3606		34		6		
3606		35		6		
3607		33		6		
3607		34		6		
3607		35		6		
3608		33		6		
3608		34		6		
3608		35		6		
3609		33		6		
3609		34		6		
3609		35		6		
3610		33		6		
3610		34		6		
3610		35		6		
3611		33		6		
3611		34		6		
3611		35		6		
3612		33		6		
3612		34		6		
3612		35		6		
3613		33		6		
3613		34		6		
3613		35		6		
3614		33		6		
3614		34		6		
3614		35		6		
3615		33		6		
3615		34		6		
3615		35		6		
